Time	Node	AppId	SeqNo	Type	DelayS	DelayUS	RetxCount	HopCount
0.208631	uin-surakarta	0	147	LastDelay	0.0616312	61631.2	1	3
0.208631	uin-surakarta	0	147	FullDelay	0.0616312	61631.2	1	3
0.209864	uin-surakarta	0	148	LastDelay	0.0618644	61864.4	1	3
0.209864	uin-surakarta	0	148	FullDelay	0.0618644	61864.4	1	3
0.210398	uin-surakarta	0	149	LastDelay	0.0613981	61398.1	1	3
0.210398	uin-surakarta	0	149	FullDelay	0.0613981	61398.1	1	3
0.211398	uin-surakarta	0	150	LastDelay	0.0613981	61398.1	1	3
0.211398	uin-surakarta	0	150	FullDelay	0.0613981	61398.1	1	3
0.212631	uin-surakarta	0	151	LastDelay	0.0616312	61631.2	1	3
0.212631	uin-surakarta	0	151	FullDelay	0.0616312	61631.2	1	3
0.213398	uin-surakarta	0	152	LastDelay	0.0613981	61398.1	1	3
0.213398	uin-surakarta	0	152	FullDelay	0.0613981	61398.1	1	3
0.214398	uin-surakarta	0	153	LastDelay	0.0613981	61398.1	1	3
0.214398	uin-surakarta	0	153	FullDelay	0.0613981	61398.1	1	3
0.215398	uin-surakarta	0	154	LastDelay	0.0613981	61398.1	1	3
0.215398	uin-surakarta	0	154	FullDelay	0.0613981	61398.1	1	3
0.216398	uin-surakarta	0	155	LastDelay	0.0613981	61398.1	1	3
0.216398	uin-surakarta	0	155	FullDelay	0.0613981	61398.1	1	3
0.217398	uin-surakarta	0	156	LastDelay	0.0613981	61398.1	1	3
0.217398	uin-surakarta	0	156	FullDelay	0.0613981	61398.1	1	3
0.218631	uin-surakarta	0	157	LastDelay	0.0616312	61631.2	1	3
0.218631	uin-surakarta	0	157	FullDelay	0.0616312	61631.2	1	3
0.219864	uin-surakarta	0	158	LastDelay	0.0618644	61864.4	1	3
0.219864	uin-surakarta	0	158	FullDelay	0.0618644	61864.4	1	3
0.220398	uin-surakarta	0	159	LastDelay	0.0613981	61398.1	1	3
0.220398	uin-surakarta	0	159	FullDelay	0.0613981	61398.1	1	3
