Time	Node	AppId	SeqNo	Type	DelayS	DelayUS	RetxCount	HopCount
0.0988108	uin-yogyakarta	0	37	FullDelay	0.0860521	86052.1	1	3
0.0988865	uin-surakarta	0	37	LastDelay	0.0861279	86127.9	1	3
0.0988865	uin-surakarta	0	37	FullDelay	0.0861279	86127.9	1	3
0.100046	uin-yogyakarta	0	41	LastDelay	0.0859082	85908.2	1	3
0.100046	uin-yogyakarta	0	41	FullDelay	0.0859082	85908.2	1	3
0.100124	uin-surakarta	0	41	LastDelay	0.0859863	85986.3	1	3
0.100124	uin-surakarta	0	41	FullDelay	0.0859863	85986.3	1	3
0.101282	uin-yogyakarta	0	44	LastDelay	0.0861092	86109.2	1	3
0.101282	uin-yogyakarta	0	44	FullDelay	0.0861092	86109.2	1	3
0.101362	uin-surakarta	0	45	LastDelay	0.0858447	85844.7	1	3
0.101362	uin-surakarta	0	45	FullDelay	0.0858447	85844.7	1	3
0.102517	uin-yogyakarta	0	48	LastDelay	0.0859653	85965.3	1	3
0.102517	uin-yogyakarta	0	48	FullDelay	0.0859653	85965.3	1	3
0.1026	uin-surakarta	0	48	LastDelay	0.0860479	86047.9	1	3
0.1026	uin-surakarta	0	48	FullDelay	0.0860479	86047.9	1	3
0.103752	uin-yogyakarta	0	52	LastDelay	0.0858214	85821.4	1	3
0.103752	uin-yogyakarta	0	52	FullDelay	0.0858214	85821.4	1	3
0.103837	uin-surakarta	0	52	LastDelay	0.0859063	85906.3	1	3
0.103837	uin-surakarta	0	52	FullDelay	0.0859063	85906.3	1	3
0.104988	uin-yogyakarta	0	55	LastDelay	0.0860224	86022.4	1	3
0.104988	uin-yogyakarta	0	55	FullDelay	0.0860224	86022.4	1	3
0.105075	uin-surakarta	0	55	LastDelay	0.0861096	86109.6	1	3
0.105075	uin-surakarta	0	55	FullDelay	0.0861096	86109.6	1	3
0.106223	uin-yogyakarta	0	59	LastDelay	0.0858785	85878.5	1	3
0.106223	uin-yogyakarta	0	59	FullDelay	0.0858785	85878.5	1	3
0.106313	uin-surakarta	0	59	LastDelay	0.085968	85968	1	3
0.106313	uin-surakarta	0	59	FullDelay	0.085968	85968	1	3
0.107459	uin-yogyakarta	0	62	LastDelay	0.0860794	86079.4	1	3
0.107459	uin-yogyakarta	0	62	FullDelay	0.0860794	86079.4	1	3
0.107551	uin-surakarta	0	63	LastDelay	0.0858264	85826.4	1	3
0.107551	uin-surakarta	0	63	FullDelay	0.0858264	85826.4	1	3
0.108694	uin-yogyakarta	0	66	LastDelay	0.0859355	85935.5	1	3
